what,kind,bundleId,bundleVersion,description,time
activated,view,org.testng.eclipse,6.9.13.201609291640,"org.testng.eclipse.ResultView",1478912616352
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1478912616604
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1478912634849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912641959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912641959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912642071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912642321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912642946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912697959
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1478912734712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912741473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912761895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912771097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912771107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912771229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912831484
error,log,,,"Core exception while retrieving the content description",1478912835042
error,log,,,"Core exception while retrieving the content description",1478912835044
error,log,,,"Core exception while retrieving the content description",1478912835045
error,log,,,"Core exception while retrieving the content description",1478912835046
error,log,,,"Core exception while retrieving the content description",1478912835047
error,log,,,"Core exception while retrieving the content description",1478912835050
error,log,,,"Core exception while retrieving the content description",1478912835054
error,log,,,"Core exception while retrieving the content description",1478912835056
error,log,,,"Core exception while retrieving the content description",1478912835058
error,log,,,"Core exception while retrieving the content description",1478912835063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912838508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1478912851830
error,log,,,"Core exception while retrieving the content description",1478912853134
error,log,,,"Core exception while retrieving the content description",1478912853144
error,log,,,"Core exception while retrieving the content description",1478912853144
error,log,,,"Core exception while retrieving the content description",1478912853144
error,log,,,"Core exception while retrieving the content description",1478912853154
error,log,,,"Core exception while retrieving the content description",1478912853154
error,log,,,"Core exception while retrieving the content description",1478912853164
error,log,,,"Core exception while retrieving the content description",1478912853164
error,log,,,"Core exception while retrieving the content description",1478912853178
error,log,,,"Core exception while retrieving the content description",1478912853185
error,log,,,"Core exception while retrieving the content description",1478912853192
error,log,,,"Core exception while retrieving the content description",1478912853195
error,log,,,"Core exception while retrieving the content description",1478912853224
error,log,,,"Core exception while retrieving the content description",1478912853228
error,log,,,"Core exception while retrieving the content description",1478912853232
error,log,,,"Core exception while retrieving the content description",1478912853244
error,log,,,"Core exception while retrieving the content description",1478912853252
error,log,,,"Core exception while retrieving the content description",1478912853254
error,log,,,"Core exception while retrieving the content description",1478912853257
error,log,,,"Core exception while retrieving the content description",1478912853291
error,log,,,"Core exception while retrieving the content description",1478912853295
error,log,,,"Core exception while retrieving the content description",1478912853298
error,log,,,"Core exception while retrieving the content description",1478912853302
error,log,,,"Core exception while retrieving the content description",1478912853304
error,log,,,"Core exception while retrieving the content description",1478912853639
error,log,,,"Core exception while retrieving the content description",1478912853639
