what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296785427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296785534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296785745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296786332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296797833
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487296804722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487296826035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1487296873174
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1487296873644
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1487296873645
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1487296873890
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1487296873924
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1487296873971
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1487296873988
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1487296873988
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1487296874145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296903922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296903930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296904044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296904450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296905115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487296911105
