what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1482515889033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1482515893825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1482515897579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515901892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515901902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515902004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515902193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515902815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515931142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1482515980893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515984621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515984621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515984738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515984947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482515985567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516560542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1482516574444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516577684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516577711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516577811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516578267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516578660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516595845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516597965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516603790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516605894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516605894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516606004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516606405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516606934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516614009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516695763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516695773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516695884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516703022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736018
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736518
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736558
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736588
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736618
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736658
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736688
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736718
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736758
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736788
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736858
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736888
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736928
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736958
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516736988
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516737028
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516737060
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516737090
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516737130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516737160
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516737190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1482516737230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516747054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516754686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516755266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516755666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516757806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516758236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516758526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516759896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516760566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516762976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516765518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516767262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516771932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516776184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516776564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516776884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516781560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516781952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516782322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516782692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516784934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516785224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516785574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516786004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516788174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516788484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516788814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516791956
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1482516797704
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1482516801290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516831589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516882411
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1482516882431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516884192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516891018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1482516898670
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1482516915910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516934850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482516975962
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1482516978389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517095436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517113618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517376530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517396541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517396981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517398713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517400345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517400365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517403399
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1482517403568
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1482517405140
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1482517405360
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1482517405362
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1482517405363
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1482517405364
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1482517405365
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1482517405366
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1482517405368
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1482517405369
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1482517405370
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1482517405371
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1482517405372
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1482517405374
