what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textEnd",1476521409673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1476521420642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1476521421952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476521427130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1476521461659
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476521467746
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476521467918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1476521471362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521476003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521476013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521476130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521476395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521477189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521537369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521654551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521755611
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1476521757616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521763973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521772251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521778402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476521793471
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476521793585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476521793668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1476521799079
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1476521801115
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1476521805513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1476521805993
