what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101794578
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1499101796967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101800535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101814033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1499101814048
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1499101844774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1499101857361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1499101862192
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1499101864752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101870732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101879799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1499101882305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101887421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101892045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101892481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1499101893769
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1499101905415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101911227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101911307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1499101919120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1499101926972
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1499101931408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1499101939452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1499101950518
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1499101950668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101956766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499101956916
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1499101970960
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1499101972756
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1499101976469
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1499101978325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1499101995381
